Unnamed: 0.1,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics
316,316,0.37,0.51,5,-12.686,1,0.0382,0.0536,0.0,0.189,0.32,96.149,audio_features,17WnVLXVM5qUT1z0YZN0Yw,spotify:track:17WnVLXVM5qUT1z0YZN0Yw,https://api.spotify.com/v1/tracks/17WnVLXVM5qUT1z0YZN0Yw,https://api.spotify.com/v1/audio-analysis/17WnVLXVM5qUT1z0YZN0Yw,354162,4,Gospel,Lord Do It For Me - Live,Zacardi Cortez,"Lord, do it for me
O Lord, do it for me
O Lord, if You don't do it
It just won't be done
So, Lord, do it for me
Sometimes I get desperate and I say it like this, I say
Lord, fix it for me
Anybody know that only God can do it
Oh-oh-oh, fix it for me
Oh, thank You, Jesus
Because Lord, I have a problem
That only You can solve
So, Lord, do it for me
Can y'all play that for me?
Lord, do if for me
Lord, I need You to do it right now
I can't wait 'til tomorrow
Do it for me, oh!
Lord, if You don't do it
It just won't be done
So, Lord, do it for me (do it for me)
Listen
Lord, fix it for me
Anybody know God can do it
O Jesus, fix it for me (fix it for me)
Ayy, Lord, I have a problem
That only You can solve
Ayy-ay, Lord, I need You to do it for me (do it for me)
Everybody sing right now
Say Lord (Lord)
Do (do it for me)
If you need God to do something
Say Lord (O Lord)
Do it (do it for me), do it
Ayy, Lord (Lord, if You don't do it)
Oh (it just won't be done)
Somebody say, Lord (O Lord), ayy! (Do it for me)
One more time, and I believe you know that
Somebody say, Lord (Lord), we've come back in whole (do it for me)
Come on, just wave your hands
If you need God to do something, say it (O Lord), ooh, ooh (do it for me)
Oh, do it, ayy, ay-ay-ay!
(Lord, if You don't do it) somebody need You
It just won't (it just won't be done), ay
Somebody need You to do it (O Lord), ayy-ay (do it for me)
Now I just need everybody right here tonight to lift your hands
If you need God to do something right now
If you need God to do something right now
Lift your hands
Lord, I need You here
I don't wanna wait 'til tomorrow, ayy-ay
If You don't do it
It just won't be done
Y'all say, Lord (O Lord), please Jesus, do it (do it for me)
I can't count on nobody else, I need You to do it
Ayy, Lord (Lord), outrun everybody else, outrun everybody else (do it for me)
Can you do it for my mama
Come on, somebody say, Lord (O Lord)
Can't nobody, can't nobody (do it for me) do me like this
Ayy, yeah-yeah, ay
Lord, if You (Lord, if You don't do it), ooh, ooh, ooh
Ayy, it just won't (it just won't be done)
Please, Jesus (O Lord), please, Jesus do it (do it for me)
Come on, clap your hands if you need God to do something right now
Come on, say ""God, I need You to do it right now""
God, I need You to do it right now
Lord, ay
Ay, do it"
317,317,0.461,0.413,6,-6.914,1,0.0327,0.197,2.25e-06,0.312,0.351,115.568,audio_features,6fG46PUotZMTgcAzAtFLOk,spotify:track:6fG46PUotZMTgcAzAtFLOk,https://api.spotify.com/v1/tracks/6fG46PUotZMTgcAzAtFLOk,https://api.spotify.com/v1/audio-analysis/6fG46PUotZMTgcAzAtFLOk,287573,4,Gospel,Take Me to the King (feat. Kirk Franklin),Tamela Mann,"Take Me To The King
I don't have much to bring
My heart is torn in pieces
It's my offering
Take Me To The King
Truth is I'm tired
Options are few
I'm trying to pray
But where are you?
I'm all churched out
Hurt and abused
I can't fake
What's left to do?
Truth is I'm weak
No strength to fight
No tears to cry
Even if I tried
But still my soul
Refuses to die
One touch will change my life
Take Me To The King
I don't have much to bring
My heart's torn into pieces
It's my offering
Lay me at the throne
Leave me there alone
To gaze upon Your glory
And sing to You this song
Please Take Me To The King
Truth is it's time
To stop playing these games
We need a word
For the people's pain
So Lord speak right now
Let it fall like rain
We're desperate
We're chasing after you
No rules, no religion
I've made my decision
To run to You
The healer that I need
Take Me To The King
I don't have much to bring
My heart's torn to pieces
It's my offering
Lay me at the throne
Leave me there alone
To gaze upon Your glory
And to sing to You this song
Take Me To The
Lord we're in the way
We keep making mistakes
Glory is not for us
Its all for You
Take Me To The King
I don't have much to bring
My heart's torn to pieces
It's my offering
Lay me at the throne
Leave me there alone
To gaze upon Your glory
And sing to You this song
Take Me To The King
Take Me To The King
Take Me To The King"
318,318,0.436,0.636,8,-5.065,1,0.0394,0.00914,0.0,0.137,0.272,93.594,audio_features,5RjS5iW0FWn1U4ZaWjhLlP,spotify:track:5RjS5iW0FWn1U4ZaWjhLlP,https://api.spotify.com/v1/tracks/5RjS5iW0FWn1U4ZaWjhLlP,https://api.spotify.com/v1/audio-analysis/5RjS5iW0FWn1U4ZaWjhLlP,506200,4,Gospel,I'm Getting Ready,Tasha Cobbs Leonard,"Eyes haven't seen
And ears haven't heard
The kind of blessings
The kind of blessings
That's about to fall on me, yeah, woo
'Cause victory is here
Kicked defeat out the door
God's doing a new thing, yeah
Get ready for overflow
'Cause I'm getting ready (I'm getting ready to see)
Something I've never seen (something I've never seen)
Prophesy over your life saying (I'm getting ready to see)
Oh-oh-oh, oh-oh
Something I've never seen
Saying I'm getting ready (I'm getting ready to see) oh, oh
Something I've never seen (something I've never seen)
Say it again, I'm getting ready (I'm getting ready to see)
Something I've never seen (something I've never seen)
Let's say it together
Say, eyes haven't seen, no-o-o
(Eyes haven't seen)
Come on say it, and ears haven't heard
(Ears haven't heard)
What?
The kind of blessing, yeah
The kind of blessing
That's about to fall on me (oh)
Sing victory is here, yeah
(Victory is here)
It kicked defeat out the door (kicked defeat out the door)
God's doing a new thing
Get ready
(Get ready for overflow)
Now throw your hands up, saying I'm getting ready
(I'm getting ready to see)
Oh-oh, something I've never seen
I'm getting ready (I'm getting ready to see)
God's about to blow my mind, hey
Something I've never seen
Say, I'm getting ready (I'm getting ready to see)
Oh, yes, I am
Something I've never seen (something I've never seen)
It's bigger than I can imagine (I'm getting ready to see)
Oh, something I've never seen (something I've never seen)
Yo, ayo
Beach house vibes, maneuver the jet ski
'Cause I serve a God that parted the Red Sea
Multi-million dollar commercials for Pepsi
From food-stamps to more ice than Gretzky
I don't gotta talk, the Lord defends me
I watch them all fall for goin' against me
'Cause me and all my angels shot the devil up
While you was trying to pull me down, I leveled up
I leveled up twice, I leveled up three times
He tapped 'em and told 'em, ""She's mine""
So even when I cried I knew I'd be fine
Prepare for a miracle blessing in these times
Now praise Him, raise Him, name it, claim it
Every tongue that rises up against me, shame it
I breathe success in and out my lungs
I got the power of life and death coming out of my tongue
You gotta move a little bit with that
(Say, oh, oh-oh, oh-oh)
Oh-oh, oh, oh, oh, oh (oh, oh)
(Say it again, say I'm)
Oh-oh, oh, oh, oh, oh (ooh)
It's about to be real big, say, oh
(Oh-oh, oh, oh, oh, oh) oh, oh
Now somebody raise it
Say I'm getting ready
(I'm getting ready)
Ready for overflow (ready for overflow)
It's real easy, somebody declare it
Say, I'm getting ready (I'm getting ready)
What are you ready for?
(Ready for overflow)
Say it again, say I'm getting ready
(I'm getting ready)
Ready for overflow (ready for overflow)
It's about to be running over in my life, yeah
(I'm getting ready)
Ready for overflow
(Ready for overflow)
Say, oh, I'm ready
(Oh, I'm ready)
Are you ready for overflow? (Ready for overflow)
Say, yes, I'm ready (yes, I'm ready)
Ready for overflow (ready for overflow)
Say, ready for overflow (ready for overflow)
You ought to declare it over your family
Say ready for overflow (ready for overflow)
Declare it over your finances
Say ready for overflow (ready for overflow)
Healing in my body, I'm ready (ready for overflow)
I'm in the right position, I'm ready (ready for overflow)
I'm gonna stay here at Your feet 'cause I'm ready (ready for overflow)
Oh-oh-oh-oh, I'm ready (ready for overflow)
Oh, yes, I'm ready (ready for overflow)
I'll say it again, I'm still ready (ready for overflow)
Oh, yes, I'm ready (ready for overflow)
God, you keep blowin' my mind, I'm ready (ready for overflow)
Lord, you keep blowin' my mind, I'm ready (ready for overflow)
Sing, yeah, I'm getting ready (I'm getting ready)
Ready for overflow (ready for overflow)
Say, I'm getting ready (I'm getting ready)
Ready for overflow (ready for overflow)
Say, yes, I'm ready
Yes, I'm ready
God, You can blow my mind
Hey
'Cause eyes haven't seen
And ears haven't heard
The kind of blessings
The kind of blessings
That's about to follow me
Oh, 'cause victory is here
It kicked defeat out the door
God's doing a new thing, a brand new thing
I'm ready for overflow
God's doing a new thing (yeah)
Get ready for overflow
Yeah, I'm talking to you, I'm talking to you
God's doing a new thing
Get ready for overflow
You been waiting, you been praying, you been pressing, you been fasting
God's doing a new thing
Get ready for overflow
'Cause I'm getting ready to see (yes)
Mm-hmm, something I've never seen
Oh, I'm getting ready to see
Oh-oh
Something I've never seen"
319,319,0.766,0.416,0,-11.887,1,0.0642,0.285,0.0451,0.0985,0.0804,127.99,audio_features,0USJzZsIiPDbr6ZXgXik7B,spotify:track:0USJzZsIiPDbr6ZXgXik7B,https://api.spotify.com/v1/tracks/0USJzZsIiPDbr6ZXgXik7B,https://api.spotify.com/v1/audio-analysis/0USJzZsIiPDbr6ZXgXik7B,214872,4,Gospel,Blessings (feat. Tasha Cobbs Leonard),Nicki Minaj,"Blessings, blessings, oh, blessings
On God, God, God
Woo
(Sad Pony) God, God, God (BNYX)
There's a river that I go to and it heals me
Recently became a mama and it thrills me
Even when the water's rocky and it chills me
When He tells me to be still, somehow it stills me
Ah, ah-ah-ah-ah
God, God, God
Ah, ah-ah-ah-ah, ooh-ooh
God, God, God
Blessings, blessings, oh, blessings
On God, God, God
Blessings, blessings, oh, blessings
On God, God, God
I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do
There's a river that I go to and it heals me
My cup runneth over, it ain't ever empty
Mm, when I'm gettin' my own, I still have plenty
Stop beatin' up on Yourself, handle it gently
Blessings, blessings, oh, blessings
On God, God, God
Blessings, blessings, oh, blessings
On God, God, God
There's a river that I run to when I'm empty
It keeps flowing every mornin', grace and mercy
When I'm walkin' through the valley, I will not fear
I will never be convinced that He is not there
Oh, be courageous
He never changes
There's a father who is present, and He sees us
Make no mistake about it, His name is Jesus (Jesus)
Blessings, blessings, oh, blessings
On God, God, God
Blessings, blessings, oh, blessings
On God, God, God (ooh)
And now it's five, I get down on my knees and pray to You
I found my reason, Your presence, I put my faith for You
I saw the blessings come down when I start praisin' You
You gave me spiritual gifts I was afraid to use
Ain't never leave me
Always receives me
That's why they can't get me
I know that He's always with me (He's always with me)
Blessings, blessings, oh, blessings (every single day)
On God, God, God (He's always with me)
Blessings, blessings, oh, blessings (every single day)
On God, God, God
God, God, God
God, God, God"
320,320,0.249,0.448,5,-8.867,1,0.0351,0.147,0.0,0.456,0.197,143.854,audio_features,2jStgsgQWFNIKdloTLJd6F,spotify:track:2jStgsgQWFNIKdloTLJd6F,https://api.spotify.com/v1/tracks/2jStgsgQWFNIKdloTLJd6F,https://api.spotify.com/v1/audio-analysis/2jStgsgQWFNIKdloTLJd6F,583625,4,Gospel,Holy Forever,CeCe Winans,"A thousand generations
Falling down in worship
To sing the song of ages to the Lamb
And all who've gone before us
And all who will believe
Will sing the song of ages to the Lamb
Your name is the highest
Your name is the greatest
Your name stands above them all
All thrones and dominions
All powers and positions
Your name stands above them all
And the angels cry, Holy
All creation cries, Holy
You are lifted high, Holy
Holy forever
If you've been forgiven
And if you've been redeemed
Sing the song forever to the Lamb
If you walk in freedom
And if you bear His name
Sing the song forever to the Lamb
We'll sing the song forever and amen
And the angels cry, Holy
All creation cries, Holy
You are lifted high, Holy
Holy forever
Hear Your people sing, Holy
To the King of Kings, Holy
You will always be, Holy
Holy forever
Your name is the highest
Your name is the greatest
Your name stands above them all
All thrones and dominions
All powers and positions
Your name stands above them all
Jesus Your name is the highest
Your name is the greatest
Your name stands above them all
Above all thrones and dominions
All powers and positions
Your name stands above them all
And the angels cry, Holy
All creation cries, Holy
You are lifted high, Holy
Holy forever
Hear Your people sing, Holy
To the King of Kings, Holy
You will always be, Holy
Holy forever
You will always be, Holy
Holy forever
You will always be, Holy
Holy forever
You will always be, Holy
You will always be, Holy
You will always be, Holy
Holy forever
So I'm gonna stay right here
Cause You will always be, (Holy)
You will always be, (Holy)
I'm gonna keep worshipping You cause You will always be, (Holy)
Holy forever
I'm gonna keep bowing down
I'm gonna keep worshipping cause You will always be (Holy)
You will always be (Holy)
You will never change, Holy
Holy forever
I'm gonna keep praising Your name
Because You will always be (Holy)
Nobody like You we praise Your name because You're Holy (Holy)
You're worthy, You're righteous
You will always be, (Holy)
Holy forever
Holy, holy, holy
Lord God Almighty
Early in the morning
My song shall rise to Thee
Holy, holy, holy
Merciful and mighty
God in three Persons, blessed Trinity
You will always be, Holy
You will always be, (Holy)
You are lifted high, (Holy)
Holy forever
Lord we praise Your name, (Holy)
We join in with heaven and we sing, (Holy)
You will always be, (Holy)
Holy forever"
321,321,0.502,0.759,5,-4.065,0,0.126,0.311,0.0,0.985,0.382,102.302,audio_features,2BiCH1atqXX1OXOtL0PKHS,spotify:track:2BiCH1atqXX1OXOtL0PKHS,https://api.spotify.com/v1/tracks/2BiCH1atqXX1OXOtL0PKHS,https://api.spotify.com/v1/audio-analysis/2BiCH1atqXX1OXOtL0PKHS,319480,4,Gospel,Blessed & Highly Favored - Live,The Clark Sisters,"He brought me through hard trials
He brought me through tribulations
Never let a day go by and not realize
Had not been for the Lord who was on my side
Back was against the wall
He looked out for me
He heard my cry and rescued me
Never let a day go by and not realize
We are blessed
Don't take it for granted that we are here today
Just know that we're blessed and highly favored
Just know that we're blessed and highly favored
(We say that one more time)
He brought me through hard trials
He brought me through tribulations
Never let a day go by and not realize
Had not been for the Lord who was on my side
Back was against the wall
He looked out for me
He heard my cry and rescued me
Never let a day go by and not realize
We are blessed
Don't take it for granted that we are here today
Just know that we're blessed and highly favored
Just know that we're blessed and highly favored
As I look back through the years
It's amazing how He kept me
What the devil mean't for evil
God turned it around
Turned it around just for my good
I know that I am blessed and highly favored
Just know that we're blessed and highly favored
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
It coulda' been me
It shoulda' been me
It woulda' been me if it wasn't for the blood
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Grace, mercy
Just know that we're blessed and highly favored
Just know that we're blessed and highly favored"
322,322,0.73,0.504,10,-7.871,1,0.116,0.331,0.0,0.129,0.726,84.963,audio_features,3TF6zST4pvaoaUwekLUZEx,spotify:track:3TF6zST4pvaoaUwekLUZEx,https://api.spotify.com/v1/tracks/3TF6zST4pvaoaUwekLUZEx,https://api.spotify.com/v1/audio-analysis/3TF6zST4pvaoaUwekLUZEx,189800,4,Gospel,All Things,Kirk Franklin,"Can I talk to you?
I know you got some questions
What's the hardest thing you're going through?
Let's talk about it
Talkin' 'bout mountains, talkin' 'bout pain
Talkin' 'bout my life, when will it change?
Talkin' 'bout all things, God can do all things
Talkin' 'bout nighttime, lose my way
And my dreams that have been erased
Talkin' 'bout all things
I said God can do all things
I understand
I know days it won't always be easy (yeah)
So it's good to know I'll never let You down
Talkin' 'bout all things
All the big and the small things
(I'm so sure) God can do all things
Talkin' 'bout doubts that flood my mind
I'm out of funds, and I'm out of time
I need a blessing
I need You to do all things
See, I understand that
I know days it won't always be easy
And just in case I fall
So it's good to know I'll never let You down (yeah)
Talkin' 'bout all things (all things)
All the big and the small things
God can do all things
Say it again, yeah
Talkin' 'bout all things
All the big and the small things
(Let's go)
God can do all things
Just because He's silent
Doesn't mean that He's still
He's not only preparing it for you
He's preparing you for it
Let's go
Talkin' 'bout all things woo
All the big and the small things (hallelujah)
Talkin' 'bout doors you've never seen (yeah)
Blessings on blessings for you to receive
Talkin' 'bout all things (ha-ha)
All the big and the small things (He sees you)
Talkin' 'bout doors you've never seen (yes)
Blessings on blessings for you to receive
Talkin' 'bout all things (see the blessing's coming)
All the big and the small things (but He had to get you ready for it)
Talkin' 'bout doors you've never seen (yes sir)
Blessings on blessings for you to receive
(What we talkin' 'bout?)
All things
Whoo, ha-ha, what we talkin' 'bout?
All things
Come on, say
All things
Say it again, uh
All things
And my people say
God can do it, He can do it (whoo!)
All things (yeah)
All things (yes sir)
All things
Nothing is impossible
God can do it, He can do it (all things work together)
All things
You can't give up now, hey
All things
What we talkin' 'bout?
Talkin' 'bout all things (hallelujah)
All the big and the small things (God can)
God can do all things"
323,323,0.629,0.522,0,-8.877,1,0.0422,0.0488,0.0,0.0857,0.395,116.857,audio_features,1Vpoqhhrf1zO1leCfJkKCz,spotify:track:1Vpoqhhrf1zO1leCfJkKCz,https://api.spotify.com/v1/tracks/1Vpoqhhrf1zO1leCfJkKCz,https://api.spotify.com/v1/audio-analysis/1Vpoqhhrf1zO1leCfJkKCz,219515,4,Gospel,Look At God,Koryn Hawthorne,"Sitting here counting my blessings, uh
Ain't no need for stressing in my life
My enemies, they might form weapons
Yeah, but I know I'm protected by the blood
Protected by the love of God
Grace and mercy, all His favor
Keeps taking me higher just like skyscrapers
And every time I turn around
You keep blessing me, blessing me, yeah, yeah
Look at God, look at God, He's making a way
Look at God, look at God, every day, yeah
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God, oh, look at God
Look at God, look at God, and I am always reminded
Look at God, look at God, you are always behind it
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God, look at God, look at God
I'm not confused, I know what He's done
Check the reviews, count every battle He's won
He don't gotta double back, got it right the first time
He blows my mind, He's done it again, yeah
Grace and mercy, all His favor
Keeps taking me higher just like skyscrapers
And every time I turn around
You keep blessing me, blessing me, yeah, yeah
Look at God, look at God, He's making a way
Look at God, look at God, every day, yeah
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God, oh, look at God
Look at God, look at God, and I am always reminded
Look at God, look at God, you are always behind it
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God
My blessings are boat sinking
Neck breaking, mind-blowing, earth shaking
My blessings are boat sinking
Neck breaking, mind-blowing, earth shaking
Look at God, look at God, He's making a way
Look at God, look at God, every day, yeah
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God, oh, look at God
Look at God, look at God, and I am always reminded
Look at God, look at God, you are always behind it
Look at God, look at God, I can't take no credit
He's the one who did it
Look at God, look at God, look at God
Grace and mercy, all His favor
Keeps taking me higher just like skyscrapers"
324,324,0.329,0.762,1,-4.987,1,0.0562,0.0696,0.0,0.221,0.317,83.184,audio_features,7vqC1Vkr5f9a7CylkjUkPW,spotify:track:7vqC1Vkr5f9a7CylkjUkPW,https://api.spotify.com/v1/tracks/7vqC1Vkr5f9a7CylkjUkPW,https://api.spotify.com/v1/audio-analysis/7vqC1Vkr5f9a7CylkjUkPW,233766,3,Gospel,Impossible,Pastor Mike Jr.,"You did the impossible, impossible
You did the impossible, impossible
Hopeless and confused
I got questions but still know You're able
This current situation is testing my faith
Who would come and save the day?
My family is leaning on me
I have to strong to everybody else
But praying can you please help me?
If I could, I would, but I can't
I need You to save the day
We call on Jireh (He provides for me)
Shield (He blocked it)
Will (in the middle of)
My storm He said (peace)
Be still (He paid)
The bill
(I've leaved long enough to know that Your testimony will be that)
He did the impossible
Impossible (You did)
You did the impossible (impossible)
Impossible (You did)
You did the impossible (it was no money, but You Lord)
Impossible (You did)
You did the impossible
Impossible
You did what no man could
You did (You did what no man could)
I'm here to testify that You did
You did what no man could
The reason I'm still breathing, I'm still living
You did (You still did) what no man could
You did the impossible, impossible
You did the impossible, impossible
You did the impossible, impossible
You did the impossible, impossible
You saved the day
That when you thought it couldn't be done
He swooped in, He's our Hero, He saved
He saved the day
When my mother was sick
And the doctors said they didn't know what to do
God, You stepped in
You saved the day
With the facts in front of me I still hold on
To the faith inside of me
Because I could remember last time
You saved the day
Not always when I wanted You to
But just when I need You, God You did
You did the impossible, impossible"
325,325,0.479,0.588,3,-6.131,0,0.041,0.037,0.0,0.0532,0.364,120.74,audio_features,0ICGreKEIidNiyIGMVwS1E,spotify:track:0ICGreKEIidNiyIGMVwS1E,https://api.spotify.com/v1/tracks/0ICGreKEIidNiyIGMVwS1E,https://api.spotify.com/v1/audio-analysis/0ICGreKEIidNiyIGMVwS1E,302103,4,Gospel,Able,Jonathan McReynolds,"Able, You're more than able
Ain't no problem that's too hard
For a strong and mighty God
Yes, You are able
You're more than able
Time and time again You prove
I can always count on You
Yes, You are (able), ah-aahnn, ah-aahnn
You are (able), mmm
(Ain't no problem that's too hard) uuh
(For a strong and mighty God) oh-oh
You are (able)
You're so much more than (able)
And (time and time again You prove) yeah
(I can always count on You)
You are faithful (faithful)
More than faithful (ooh-oh)
A 'seed' of love that never stops
It will finish what it starts (mmm-mmm, mmm)
You are faithful
More than faithful
And when I don't understand
I still leave it in Your hand
Help me sing
oh, oh-oh, oh-ooh
(Faithful) yeah, You come with a
(A seed of love that never stops) mmm-mmm, mmm
(And it will finish what it starts)
I'm so glad You are
(Faithful) over and over again, You are
(Faithful) ooh-ooh, ooh-ooh
(And when I don't understand) I don't understand
(I still) leave it there (leave it in Your hand)
So I am (thankful)
Oh, I'm so very, yeah (thankful) oh-oh-oh, ooh-ooh-ooh
For Your never ending grace
And Your brand new mercies everyday
I am (thankful) oh-ooh, oh-ooh, oh-ooh
I-I-I-I'm (thankful) oh, ooh-ooh, ooh
I'm in awe of what You've done
Many victories You've won
Oh-oh-oh-oh-oh-oh
oh-ooh, oh, sing with me if you're
(Thankful) oh, ooh-ooh-ooh, oh-ooh
(For Your never ending grace) thank You Lord
(Brand new mercies everyday) everyday, I'm so happy
(Thankful) I have another chance to become what You called me
(Thankful) when I failed, no, You didn't leave me
(I'm in awe) but You- (of what You've done) -and moved me
(All the victories You've won) eh, yeah
yeah
(Oh, oh) yes (oh)
(Oh, oh, oh) oh, give thanks unto the Lord
(Oh, oh, oh) 'cause You mean so very much to me
(Oh, oh, oh) yeah, ooh
(Oh, oh, oh) eh
(Oh, oh) eh, (oh) I am
I, I
(Thankful) oh, oh
(For Your never ending grace) it's on and on
(Of course, new mercies everyday) -and on
So everyday I'm (thankful)
From the rising of the sun to the setting
(Thankful) yeah, see we don't have enough tongue
(I'm in awe of what You've done) 'cause there's so much to thank Him for
(All the victories You've won) -I am really thankful for (Jesus) mmm
You're more than able
Ain't no problem that's too hard (no-no-no, no)
For a strong and mighty God
Yes, You are able
You're more than able (Lord)
Time and time again You prove (oh, oh)
I can always count on You
You're able"
326,326,0.702,0.568,2,-6.419,0,0.12,0.256,0.0,0.163,0.776,75.988,audio_features,5LLv0UnROhcRiqBmR6p9Us,spotify:track:5LLv0UnROhcRiqBmR6p9Us,https://api.spotify.com/v1/tracks/5LLv0UnROhcRiqBmR6p9Us,https://api.spotify.com/v1/audio-analysis/5LLv0UnROhcRiqBmR6p9Us,217895,4,Gospel,I Will Wait,Bri Babineaux,"Sometimes it's hard to be patient
When the world gets you way down
Everyday I try to stand on my faith
But it seems the answers can't be found
I heard the Lord said, keep on waiting
'Cause He ain't never failed me yet
Even with this mountain that I'm facing
I am His child and I'm always kept
I know that His is able
I know that He is faithful
And I know He will come through
Gave me the strength to soar like an eagle
And every promise is the truth, so I'ma wait
I will wait on You
I'll wait on You
Even though I've been way down
He's gonna take me higher
We'll wait on You
I'll wait on You
Promise that You'll turn it around
Just wait 'til the morning hour
Sometimes it's hard to keep smilin'
So many burdens on my mind
And the tears just won't stop flowing
Sometimes life san be so unkind
But I remember I'm a child of a king
And He will never forget about me
So even though I cry
Keep running, won't get tired
Eventually, I'll fly
He gon' be right on time (right on time)
I know that His is able
I know that He is faithful
And I know He will come through
Gave me the strength to soar like an eagle
And every promise is the truth, so I'ma wait
I will wait on You
I'll wait on You
Even though I've been way down
He's gonna take me higher
We'll wait on You
I'll wait on You
Promise that you'll turn it around
Just wait 'til the morning hour
Sometimes you gotta wait on the Lord
Even when it seems
That the road is just a little uneasy
You have to remember (remember)
Trouble don't last always (don't last always)
So in the midst of my storm, I will wait, I will wait
Said I'ma keep on, keep on, keep on waitin'
Waitin' on the Lord
Said I'ma keep on, keep on, keep on waitin'
Waitin' on the Lord
I'ma keep flyin', flyin', flyin', flyin'
Like an eagle, I'ma soar (I'ma wait on it)
Said I'ma keep on, keep on, keep on waitin'
Waitin' on the Lord
Said I'ma keep on, keep on, keep on waitin'
Waitin' on the Lord
I'ma keep flyin', flyin', flyin', flyin'"
327,327,0.315,0.527,4,-5.667,1,0.0531,0.562,0.0,0.0879,0.327,72.338,audio_features,6cwhJE7pYWON7vv9kwVvEt,spotify:track:6cwhJE7pYWON7vv9kwVvEt,https://api.spotify.com/v1/tracks/6cwhJE7pYWON7vv9kwVvEt,https://api.spotify.com/v1/audio-analysis/6cwhJE7pYWON7vv9kwVvEt,221915,4,Gospel,When I Pray,DOE,"Whoa, mm-ah
Hey-yeah, ooh, mm
I'm carrying all of the world on my shoulders
And it's gotten too heavy for me
You know I ain't no Hercules
Life moves on, stuff breaks down
People fall off
Gotta find a way to get over
Gotta find a way to get through
Breakthrough, hear You
Struggles they last, but as time pass
It's been one thing after the other
Oh
I don't always know the right way, no
I don't always know what to say
But all I know is something happens when I pray
I know I can get through when I pray
I know I can reach You when I call Your name
You're never too busy for me
You're never too busy for me
When I, oh
I found myself at the end of the road
Looking for it and I see a fork in the road
Hell, if I know which way to go
I feel so alone, life is so, so cold (oh)
I'm not very eloquent in speech
I don't always know how to sound holy when I speak
Papa told me something happens
When I pray
(I know I can get through when I pray) oh
(I know I can reach You when I call Your name) when I pray
(You're never too busy for me)
You're never too busy for me
(When I pray)
(I know I can get through when I pray)
(I know I can reach You when I call Your name)
You're never too busy for me
You're never too busy for me
When I pray
I know You will never leave me dry
It's not in Your nature to turn away
When the humble pray
When I cry
I know You will never leave me empty
It's not in Your nature to turn away
From the humble
When I pray
(I know I can get through when I pray) hey, yeah
(I know I can reach You)
(When I call Your name) ooh, when I call Your name
(You're never too busy for me) you're never-never too busy
(You're never too busy for me) when I pray
(I know I can get through when I pray)
(I know I can reach You when I call Your name) (oh)
(You're never too busy for me) no, no
You're never too busy for me
When I pray
(I know I can get through when I pray) when I pray
(I know I can reach You when I call Your name) when I pray
(You're never too busy for me) never, never too busy
(You're never too busy for me)
(When I pray) when I pray
ooh-ooh
(I know I can reach You when I call Your name)
(You're never too busy for me) never
(You're never too busy for me)
(When I pray)"
